img1_name,img2_name,label,proba
70a4ba9a.jpg,58f68a00.jpg,1,0.32747792286673383
e15b612e.jpg,16ce5df2.jpg,1,0.6720211024582016
6c64d988.jpg,735d3636.jpg,0,0.12284654946144258
b74681a6.jpg,cb50496d.jpg,1,0.7225401915710208
c97aa428.jpg,6f9dc747.jpg,1,0.3772763825000558
23969280.jpg,fd7a914f.jpg,1,0.11634453824110613
23969280.jpg,dca9e7fe.jpg,0,0.17122137632244405
09ea1534.jpg,04cb5b16.jpg,1,0.8833484757580875
23d1c8a9.jpg,10b878aa.jpg,1,0.21502266599078035
c8d41fc7.jpg,5f53b367.jpg,1,0.371016321016272
7d8f56f0.jpg,3e3fcec9.jpg,0,0.2580877479734802
dca9e7fe.jpg,3ed9d059.jpg,0,0.38963864546744986
c8f414d6.jpg,c5900134.jpg,1,0.7273880394181546
a98dc986.jpg,9f6ea74c.jpg,1,0.061729554998088965
6ac7e225.jpg,c8f414d6.jpg,0,0.5418244377763333
9818c974.jpg,2cfd71ea.jpg,0,0.6414203713929173
34b69fac.jpg,a26245b0.jpg,1,0.14875440171112686
f1ec272a.jpg,f9707c7e.jpg,0,0.31271302724865246
8af6871e.jpg,cb113324.jpg,1,0.3225228319103922
cb88a3f1.jpg,341cc1b7.jpg,1,0.6608305422055308
dc814f2b.jpg,7e7459f4.jpg,1,0.12314786186892712
6256e7c9.jpg,42f87421.jpg,0,0.9919357930620123
badf0a7a.jpg,694f009b.jpg,0,0.9256208544428067
2cfd71ea.jpg,9a57563f.jpg,0,0.8882455030864229
c6e9216f.jpg,824d2cfc.jpg,1,0.6605011357068326
02d91a4c.jpg,5f53b367.jpg,1,0.6353967104484434
95c8de94.jpg,7974b1f0.jpg,0,0.25471552906910244
a3d7c79f.jpg,b5e5a394.jpg,1,0.9055927345400089
4da6bddd.jpg,5f4894c9.jpg,0,0.385788866586388
c413027a.jpg,5282ca7f.jpg,1,0.5655399866648235
6604b7ec.jpg,3acd0fd4.jpg,1,0.47583388549642935
2fa85a3a.jpg,f877b1b6.jpg,1,0.34800689129031825
6ac7e225.jpg,bf9a2603.jpg,0,0.6603025317974284
06a77191.jpg,d1966f3b.jpg,1,0.1031532448147624
538488e4.jpg,94a3a177.jpg,0,0.7495141387300289
4efe30bc.jpg,350fa210.jpg,1,0.9724995866878535
d8dae23a.jpg,03bb18ea.jpg,0,0.7579711165044583
bab2997f.jpg,933b75e4.jpg,1,0.5174602271170078
be8d79d2.jpg,f0823d58.jpg,0,0.10228115497509849
8244dde8.jpg,dd55ef4d.jpg,1,0.308485382933128
56f3cf73.jpg,43613b03.jpg,1,0.4705831354146569
dd55ef4d.jpg,f05309eb.jpg,0,0.32561862497823457
1d6c81c9.jpg,5d5ec089.jpg,0,0.7852029279922472
c2cc28ba.jpg,9863336b.jpg,0,0.38626587886343544
e7c58caa.jpg,99edfe7c.jpg,1,0.16184132429179898
c31fb690.jpg,a4fdedbf.jpg,1,0.5089925745421815
26966454.jpg,d86dc029.jpg,1,0.1885619188881219
14ad6219.jpg,6d619a36.jpg,1,0.09805638856145016
f022b0bd.jpg,01e0cc3c.jpg,0,0.8193318479546048
9e1482ea.jpg,029f440d.jpg,1,0.6224438071314319
6c143d3e.jpg,da8166a3.jpg,0,0.9542964233253531
abbc1112.jpg,6cf3243c.jpg,0,0.3507718884064289
dbdbce1b.jpg,9a57563f.jpg,0,0.413790336898616
c1503d7a.jpg,f0823d58.jpg,0,0.9777981436845251
c5900134.jpg,11b4adcf.jpg,1,0.4296509705356908
fa11312e.jpg,3ede4716.jpg,1,0.09752938607912331
08eda26a.jpg,9aa7b7b6.jpg,0,0.9678573964649142
b4fd7d5a.jpg,d64f85c1.jpg,1,0.9751122241705115
ba70ea84.jpg,6ac7e225.jpg,1,0.5907923853040397
5cd93bc3.jpg,9b1bec82.jpg,0,0.7406390017071297
3b320f04.jpg,6a352d2c.jpg,1,0.8288234205028843
57a88abb.jpg,5f4894c9.jpg,0,0.1505068094172255
7672afaf.jpg,3ace0445.jpg,1,0.7274940247294716
f0ee3f8a.jpg,626c2f21.jpg,1,0.3864186080302259
b246d0cc.jpg,9e56b2e0.jpg,0,0.454470584519974
de93c29b.jpg,bd94c68b.jpg,0,0.7681054139152556
f2dc276a.jpg,aabacaa4.jpg,0,0.0724298135086735
5ca1a622.jpg,35a637c0.jpg,1,0.44557677906634574
01bb8c4f.jpg,8a367f8b.jpg,1,0.3812391530001815
b104cd65.jpg,f0823d58.jpg,0,0.22223794607391734
7974b1f0.jpg,152d0acc.jpg,1,0.8636620121979439
4f74fc18.jpg,f2a4d280.jpg,1,0.8916675787347239
587bd1ef.jpg,a9c9ada6.jpg,1,0.8104881747358889
2632fbe4.jpg,3e3fcec9.jpg,0,0.16562728788040482
16d1cdf4.jpg,35a637c0.jpg,0,0.26026392240579255
2749b3f0.jpg,3d7c9545.jpg,1,0.03527024303103654
b246d0cc.jpg,3f8cec1b.jpg,0,0.3357294925137514
3985b907.jpg,692b2fa5.jpg,1,0.06214452285278971
6636507b.jpg,38f5e306.jpg,0,0.00562687825770547
e1eb39df.jpg,dc814f2b.jpg,0,0.21283440210833704
26bc557f.jpg,694f009b.jpg,1,0.4229736582195931
62a8e814.jpg,56f3cf73.jpg,1,0.8469778508430821
c693000f.jpg,4725d64a.jpg,0,0.08661909018199587
bd94c68b.jpg,e3629d99.jpg,1,0.08981302534990654
1f0f63a7.jpg,932889a1.jpg,1,0.7563764042442436
7c005861.jpg,77eb0ef7.jpg,0,0.5734048516836537
26bc557f.jpg,107ea1c1.jpg,0,0.02415335264049412
7916e195.jpg,3985b907.jpg,0,0.8041235128333338
9aa7b7b6.jpg,63c6bafb.jpg,0,0.7940584877578747
d2bc8f03.jpg,be8d79d2.jpg,0,0.4057528962565655
3f4de22f.jpg,c8d41fc7.jpg,0,0.019068013888946633
ef8844ce.jpg,238bf97b.jpg,1,0.34115364578635
cf54d450.jpg,dc814f2b.jpg,0,0.46727437934340654
f09bfaa9.jpg,4e1dd1c9.jpg,1,0.0009415478364777075
a13f2bdf.jpg,f1c8b0ef.jpg,1,0.2272122676473587
fd90745a.jpg,59f3269d.jpg,1,0.9320486591076276
e6eb3045.jpg,6e2bf6ff.jpg,1,0.4981966074065596
9f6ea74c.jpg,5cd93bc3.jpg,0,0.8541769831585266
7eae060a.jpg,c8e1a7a1.jpg,1,0.590695821342034
14ad6219.jpg,8d2ac0f7.jpg,0,0.20582522096588918
3cd200c9.jpg,37c9b302.jpg,0,0.02869911853906093
f7b27fa6.jpg,c1c49f87.jpg,1,0.9640544869549837
3d7c9545.jpg,70b80c39.jpg,1,0.41812810532521716
5575ba4b.jpg,09ea1534.jpg,1,0.3888251260033433
fb6f2f1b.jpg,5282ca7f.jpg,1,0.009494514600978388
6e22c920.jpg,989ffbc7.jpg,1,0.6665375169652366
3d7c9545.jpg,21ab1f13.jpg,1,0.4616778864800489
bab2997f.jpg,6448f444.jpg,1,0.16405873709988983
2632fbe4.jpg,4e44f131.jpg,0,0.8681246112133434
c413027a.jpg,cfa8f348.jpg,1,0.36671251255215154
c8f414d6.jpg,34113102.jpg,1,0.813600432231556
d21f75c2.jpg,5dcd2c5d.jpg,1,0.17905035672337655
76b53b74.jpg,5234b2c0.jpg,1,0.7682777037703354
a98dc986.jpg,35a637c0.jpg,0,0.8343632526417668
6951aaf5.jpg,70b80c39.jpg,0,0.4041145568808615
d9e02776.jpg,c0d8334e.jpg,1,0.2620337273860396
e9db1e7a.jpg,68f1fb91.jpg,1,0.7414260984730509
e0a59289.jpg,d2c9a61d.jpg,1,0.904479874022092
c6048abd.jpg,0e9adda4.jpg,1,0.8514405499915264
af93c4ec.jpg,4e44f131.jpg,0,0.26523296855999257
108ddc88.jpg,b6f9fda9.jpg,1,0.23853069835960194
33fb0320.jpg,d7e74715.jpg,0,0.17938444084662275
c49a0949.jpg,0053a59d.jpg,0,0.15708796347590426
40ced286.jpg,ea70706f.jpg,1,0.3928462305448849
a300567d.jpg,be88a2ab.jpg,0,0.05653012648388478
9b1bec82.jpg,0a5ef756.jpg,1,0.10196537220501245
41c1d21a.jpg,be88a2ab.jpg,1,0.8441298976603244
3e3fcec9.jpg,cb50496d.jpg,0,0.7643007848494251
ef292a05.jpg,cb787a69.jpg,1,0.9397786163424245
7c005861.jpg,4279cf97.jpg,0,0.2897971554564941
1bfa4ba6.jpg,fa11312e.jpg,1,0.8810426885544784
57f20567.jpg,61b0b1f2.jpg,1,0.2014247047329153
2339aaae.jpg,4305e370.jpg,0,0.8628560039369274
5575ba4b.jpg,d8dae23a.jpg,1,0.9005886189056375
1e557e65.jpg,5f4894c9.jpg,1,0.7929793490508217
b76735ef.jpg,91f8262d.jpg,1,0.513780043353874
9dab4ddd.jpg,d6c7f49c.jpg,1,0.9329486139166226
34b69fac.jpg,e5046f14.jpg,0,0.04373583384882407
16d1cdf4.jpg,7b8722cf.jpg,0,0.21329919462749725
28b4f00c.jpg,5216169c.jpg,1,0.5444407357236062
f877b1b6.jpg,959d61f1.jpg,1,0.7553030761588603
e0a59289.jpg,5282ca7f.jpg,1,0.20352750071756243
12facf9b.jpg,3ed9d059.jpg,1,0.8013543372165235
e4acbf24.jpg,097f5d58.jpg,1,0.5544295236169199
