img1_name,img2_name,label,proba
70a4ba9a.jpg,58f68a00.jpg,1,0.19669760340241882
e15b612e.jpg,16ce5df2.jpg,1,0.4334338287365407
6c64d988.jpg,735d3636.jpg,0,0.36574425654198917
b74681a6.jpg,cb50496d.jpg,1,0.8913842789304605
c97aa428.jpg,6f9dc747.jpg,1,0.813662701054982
23969280.jpg,fd7a914f.jpg,1,0.16886690065246646
23969280.jpg,dca9e7fe.jpg,0,0.41941501615850885
09ea1534.jpg,04cb5b16.jpg,1,0.20244738832048914
23d1c8a9.jpg,10b878aa.jpg,1,0.1275277306853413
c8d41fc7.jpg,5f53b367.jpg,1,0.9774550669275616
7d8f56f0.jpg,3e3fcec9.jpg,0,0.7050720321268555
dca9e7fe.jpg,3ed9d059.jpg,0,0.03238173107066444
c8f414d6.jpg,c5900134.jpg,1,0.18088350475652115
a98dc986.jpg,9f6ea74c.jpg,1,0.277516777645588
6ac7e225.jpg,c8f414d6.jpg,0,0.5238711726695551
9818c974.jpg,2cfd71ea.jpg,0,0.8599979239034989
34b69fac.jpg,a26245b0.jpg,1,0.9471923783828149
f1ec272a.jpg,f9707c7e.jpg,0,0.3333044729935649
8af6871e.jpg,cb113324.jpg,1,0.8447268616716089
cb88a3f1.jpg,341cc1b7.jpg,1,0.06624032155183235
dc814f2b.jpg,7e7459f4.jpg,1,0.794976138118254
6256e7c9.jpg,42f87421.jpg,0,0.14090400544924142
badf0a7a.jpg,694f009b.jpg,0,0.7146625260722242
2cfd71ea.jpg,9a57563f.jpg,0,0.328958466016385
c6e9216f.jpg,824d2cfc.jpg,1,0.3733379733400264
02d91a4c.jpg,5f53b367.jpg,1,0.5088612813709578
95c8de94.jpg,7974b1f0.jpg,0,0.8228663822270511
a3d7c79f.jpg,b5e5a394.jpg,1,0.07582011269223443
4da6bddd.jpg,5f4894c9.jpg,0,0.9602766152199306
c413027a.jpg,5282ca7f.jpg,1,0.04831610069008707
6604b7ec.jpg,3acd0fd4.jpg,1,0.22387576464662873
2fa85a3a.jpg,f877b1b6.jpg,1,0.22146890809437314
6ac7e225.jpg,bf9a2603.jpg,0,0.07189104478656128
06a77191.jpg,d1966f3b.jpg,1,0.9794015448510298
538488e4.jpg,94a3a177.jpg,0,0.5903387208914336
4efe30bc.jpg,350fa210.jpg,1,0.15994582578992977
d8dae23a.jpg,03bb18ea.jpg,0,0.26731391927802983
bab2997f.jpg,933b75e4.jpg,1,0.12233536594828442
be8d79d2.jpg,f0823d58.jpg,0,0.8777745919726518
8244dde8.jpg,dd55ef4d.jpg,1,0.18199657876285524
56f3cf73.jpg,43613b03.jpg,1,0.23184947305402503
dd55ef4d.jpg,f05309eb.jpg,0,0.9531128253883109
1d6c81c9.jpg,5d5ec089.jpg,0,0.09892691882960725
c2cc28ba.jpg,9863336b.jpg,0,0.32381087081229576
e7c58caa.jpg,99edfe7c.jpg,1,0.8483894622713497
c31fb690.jpg,a4fdedbf.jpg,1,0.665419902924957
26966454.jpg,d86dc029.jpg,1,0.2078025989071981
14ad6219.jpg,6d619a36.jpg,1,0.23883615365096533
f022b0bd.jpg,01e0cc3c.jpg,0,0.1854012045292427
9e1482ea.jpg,029f440d.jpg,1,0.13625363129132817
6c143d3e.jpg,da8166a3.jpg,0,0.1168392282928371
abbc1112.jpg,6cf3243c.jpg,0,0.9081807362810949
dbdbce1b.jpg,9a57563f.jpg,0,0.4035714559622754
c1503d7a.jpg,f0823d58.jpg,0,0.6965685270931579
c5900134.jpg,11b4adcf.jpg,1,0.9925255599364105
fa11312e.jpg,3ede4716.jpg,1,0.11851052608160473
08eda26a.jpg,9aa7b7b6.jpg,0,0.4304008672712646
b4fd7d5a.jpg,d64f85c1.jpg,1,0.5704698939899498
ba70ea84.jpg,6ac7e225.jpg,1,0.5116465365872075
5cd93bc3.jpg,9b1bec82.jpg,0,0.09276343695379641
3b320f04.jpg,6a352d2c.jpg,1,0.3837312675321841
57a88abb.jpg,5f4894c9.jpg,0,0.8933303413380076
7672afaf.jpg,3ace0445.jpg,1,0.6189203805694757
f0ee3f8a.jpg,626c2f21.jpg,1,0.07023485694409415
b246d0cc.jpg,9e56b2e0.jpg,0,0.4744454198913739
de93c29b.jpg,bd94c68b.jpg,0,0.5938899067868915
f2dc276a.jpg,aabacaa4.jpg,0,0.5110171257686897
5ca1a622.jpg,35a637c0.jpg,1,0.24006281278478148
01bb8c4f.jpg,8a367f8b.jpg,1,0.8963443207346066
b104cd65.jpg,f0823d58.jpg,0,0.08994204760191948
7974b1f0.jpg,152d0acc.jpg,1,0.27449754532018666
4f74fc18.jpg,f2a4d280.jpg,1,0.5390400740220499
587bd1ef.jpg,a9c9ada6.jpg,1,0.6351536025066887
2632fbe4.jpg,3e3fcec9.jpg,0,0.626324820304345
16d1cdf4.jpg,35a637c0.jpg,0,0.6757375586437533
2749b3f0.jpg,3d7c9545.jpg,1,0.6737779279746969
b246d0cc.jpg,3f8cec1b.jpg,0,0.3113764944669757
3985b907.jpg,692b2fa5.jpg,1,0.6664727372634004
6636507b.jpg,38f5e306.jpg,0,0.06299828637760863
e1eb39df.jpg,dc814f2b.jpg,0,0.7370947071050328
26bc557f.jpg,694f009b.jpg,1,0.2897972778936738
62a8e814.jpg,56f3cf73.jpg,1,0.4950498391958741
c693000f.jpg,4725d64a.jpg,0,0.3248234167131696
bd94c68b.jpg,e3629d99.jpg,1,0.43212829349644566
1f0f63a7.jpg,932889a1.jpg,1,0.12541433000641355
7c005861.jpg,77eb0ef7.jpg,0,0.11720285396192442
26bc557f.jpg,107ea1c1.jpg,0,0.2484849679814859
7916e195.jpg,3985b907.jpg,0,0.9306060504886343
9aa7b7b6.jpg,63c6bafb.jpg,0,0.44013928550270276
d2bc8f03.jpg,be8d79d2.jpg,0,0.6371696054356634
3f4de22f.jpg,c8d41fc7.jpg,0,0.0307742805239668
ef8844ce.jpg,238bf97b.jpg,1,0.08627422389806472
cf54d450.jpg,dc814f2b.jpg,0,0.7305411847312355
f09bfaa9.jpg,4e1dd1c9.jpg,1,0.5591622893331135
a13f2bdf.jpg,f1c8b0ef.jpg,1,0.3415649940222105
fd90745a.jpg,59f3269d.jpg,1,0.18108596312391712
e6eb3045.jpg,6e2bf6ff.jpg,1,0.32347070510733955
9f6ea74c.jpg,5cd93bc3.jpg,0,0.6015158535275472
7eae060a.jpg,c8e1a7a1.jpg,1,0.620193417707388
14ad6219.jpg,8d2ac0f7.jpg,0,0.3854084990884925
3cd200c9.jpg,37c9b302.jpg,0,0.005947675270018937
f7b27fa6.jpg,c1c49f87.jpg,1,0.4494020428764648
3d7c9545.jpg,70b80c39.jpg,1,0.46098514234546617
5575ba4b.jpg,09ea1534.jpg,1,0.7612449402384661
fb6f2f1b.jpg,5282ca7f.jpg,1,0.5548984287698489
6e22c920.jpg,989ffbc7.jpg,1,0.7269689531621448
3d7c9545.jpg,21ab1f13.jpg,1,0.4742686796629456
bab2997f.jpg,6448f444.jpg,1,0.6664647734019856
2632fbe4.jpg,4e44f131.jpg,0,0.7775541062206652
c413027a.jpg,cfa8f348.jpg,1,0.9715861987310086
c8f414d6.jpg,34113102.jpg,1,0.05014789266777342
d21f75c2.jpg,5dcd2c5d.jpg,1,0.39243245912485203
76b53b74.jpg,5234b2c0.jpg,1,0.4092506833767978
a98dc986.jpg,35a637c0.jpg,0,0.09604339166395226
6951aaf5.jpg,70b80c39.jpg,0,0.010729832074241052
d9e02776.jpg,c0d8334e.jpg,1,0.8190298168614173
e9db1e7a.jpg,68f1fb91.jpg,1,0.6761297678399892
e0a59289.jpg,d2c9a61d.jpg,1,0.3150658716818051
c6048abd.jpg,0e9adda4.jpg,1,0.7586334450179368
af93c4ec.jpg,4e44f131.jpg,0,0.4108779302719484
108ddc88.jpg,b6f9fda9.jpg,1,0.8017396798380031
33fb0320.jpg,d7e74715.jpg,0,0.3414343856432952
c49a0949.jpg,0053a59d.jpg,0,0.3815683370386005
40ced286.jpg,ea70706f.jpg,1,0.2746677271347928
a300567d.jpg,be88a2ab.jpg,0,0.8301353069429309
9b1bec82.jpg,0a5ef756.jpg,1,0.9113582394845372
41c1d21a.jpg,be88a2ab.jpg,1,0.5710344653444662
3e3fcec9.jpg,cb50496d.jpg,0,0.751079131261631
ef292a05.jpg,cb787a69.jpg,1,0.10942806993380505
7c005861.jpg,4279cf97.jpg,0,0.8422219337771428
1bfa4ba6.jpg,fa11312e.jpg,1,0.7371318689738974
57f20567.jpg,61b0b1f2.jpg,1,0.17146406911937084
2339aaae.jpg,4305e370.jpg,0,0.01744420070470254
5575ba4b.jpg,d8dae23a.jpg,1,0.37712172831253843
1e557e65.jpg,5f4894c9.jpg,1,0.8671939340754503
b76735ef.jpg,91f8262d.jpg,1,0.2641653577919365
9dab4ddd.jpg,d6c7f49c.jpg,1,0.9748282587398175
34b69fac.jpg,e5046f14.jpg,0,0.4977352863258626
16d1cdf4.jpg,7b8722cf.jpg,0,0.4289439503034834
28b4f00c.jpg,5216169c.jpg,1,0.023063285024676916
f877b1b6.jpg,959d61f1.jpg,1,0.45946769126494125
e0a59289.jpg,5282ca7f.jpg,1,0.39723953795952704
12facf9b.jpg,3ed9d059.jpg,1,0.8316817012510509
e4acbf24.jpg,097f5d58.jpg,1,0.29854731534147483
8c7d00e0.jpg,a8c1b0f0.jpg,0,0.7028358799218245
aab1e947.jpg,b6a08644.jpg,1,0.7306421201764519
21b3c292.jpg,5079ec1a.jpg,1,0.975299352892735
5abd7537.jpg,924a9818.jpg,1,0.31595463766249987
58f68a00.jpg,4fffd6a9.jpg,1,0.1719202940773662
7662ef6c.jpg,40268bdf.jpg,1,0.5404004742087695
f022b0bd.jpg,ee1666ce.jpg,1,0.7853811289290785
105b5366.jpg,7974b1f0.jpg,1,0.28902540627009055
af93c4ec.jpg,9975d520.jpg,1,0.08249654748724555
4ccfd1d0.jpg,f37b0f48.jpg,1,0.48745366230458254
cb113324.jpg,a19b1ad9.jpg,0,0.5424177724534225
c01386e0.jpg,4ccfd1d0.jpg,0,0.8373491644403519
3a49a55a.jpg,4e7762f7.jpg,1,0.10012871874987828
a663ca3e.jpg,587bd1ef.jpg,0,0.8389477094621784
9bf4f86d.jpg,5cfd280e.jpg,1,0.6768876326823385
b879ddc8.jpg,2f72bfb1.jpg,0,0.43766535758437974
f23c4425.jpg,e6ac69ac.jpg,1,0.05072313984513921
97f4daf5.jpg,77eb0ef7.jpg,0,0.7233512980002106
2eb3cd5b.jpg,306f7689.jpg,0,0.5304618791274861
de93c29b.jpg,824d2cfc.jpg,1,0.7106124729887598
b6f9fda9.jpg,d86dc029.jpg,0,0.9887590472928389
309bcbe1.jpg,c9e65157.jpg,1,0.4823711359819671
d7e74715.jpg,95cd13a5.jpg,1,0.7016636513998143
cac822db.jpg,cb88a3f1.jpg,1,0.8376036350756103
238bf97b.jpg,7fb720b2.jpg,0,0.303273289322029
2318a577.jpg,e30d64bc.jpg,1,0.8073531991535806
7255435a.jpg,115e7ce9.jpg,1,0.786534159343453
1907ff63.jpg,f9707c7e.jpg,1,0.08185675853216123
bbcb8270.jpg,8a367f8b.jpg,1,0.6825500864070396
7408b476.jpg,01275a2d.jpg,1,0.15659154063564518
14282fda.jpg,0e9adda4.jpg,0,0.5315885576401709
95aebdfc.jpg,98527742.jpg,1,0.8747625510978779
c83fca51.jpg,f5d90b55.jpg,1,0.610529075963993
654bb03c.jpg,9e89b687.jpg,0,0.22515751908768655
538aeab1.jpg,2a6f5294.jpg,1,0.9518919399833268
2c44aa30.jpg,ec9e1749.jpg,1,0.26486281313348026
34fafded.jpg,acd17c23.jpg,0,0.44246881531564275
d8dae23a.jpg,82d43af3.jpg,1,0.6813653785128169
0cc1ec94.jpg,b0a1fe82.jpg,1,0.8306273124786168
d2c9a61d.jpg,26d269c4.jpg,1,0.49460302494659114
8239a0f4.jpg,cb113324.jpg,0,0.14332252309753635
72ab8a1b.jpg,aab1e947.jpg,1,0.9917566113484652
2f3d2bce.jpg,bce48248.jpg,0,0.5267813668022213
107ea1c1.jpg,b67a3dfc.jpg,1,0.11353943893752083
50f5d555.jpg,8f16856d.jpg,1,0.8598664754130486
243898ab.jpg,70e5dc46.jpg,1,0.8039633690992668
9e89b687.jpg,8e0f3d2b.jpg,0,0.8170005739740946
1162abb3.jpg,59f3269d.jpg,0,0.8689391580468594
9dbcb2a9.jpg,0cc1ec94.jpg,1,0.10726056952645335
9975d520.jpg,e0a59289.jpg,1,0.4839510440771858
4fcb2943.jpg,08001b9a.jpg,0,0.09306216276133183
e6eb3045.jpg,a3d7c79f.jpg,0,0.6205115226448744
fae3ae2f.jpg,54d3d88b.jpg,0,0.6116271668035803
34fafded.jpg,538aeab1.jpg,0,0.6482553788727421
4b435f67.jpg,59e5d6f2.jpg,1,0.8000202619960844
a9cee512.jpg,6b55edeb.jpg,0,0.08094881453980185
1f650a70.jpg,c64f1c4e.jpg,0,0.7816016289011464
